,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12
797,2023-02-11 21:15:56.797384,"(42.0, 59.250003814697266, 78.16600036621094)","(36.60000228881836, 75.45000457763672, 97.28399658203125)","(55.95000076293945, 45.60000228881836, 78.89199829101562)","(39.150001525878906, 50.85000228881836, 73.80999755859375)","(22.350000381469727, 81.60000610351562, 69.21199798583984)","(49.20000076293945, 48.45000076293945, 75.74600219726562)","(23.25, 63.000003814697266, 50.093997955322266)","(53.85000228881836, 103.80000305175781, 87.60399627685547)","(49.80000305175781, 85.6500015258789, 84.94200134277344)","(-4.350000381469727, 59.85000228881836, 25.893999099731445)","(9.75, 13.500000953674316, 13.793999671936035)","(1.6500000953674316, 23.850000381469727, 23.23200035095215)"
798,2023-02-11 21:15:56.842532,"(37.20000076293945, 59.55000305175781, 81.31199645996094)","(31.80000114440918, 73.35000610351562, 102.36599731445312)","(52.650001525878906, 46.650001525878906, 78.89199829101562)","(35.55000305175781, 51.750003814697266, 76.71399688720703)","(17.700000762939453, 83.70000457763672, 72.11599731445312)","(45.0, 47.55000305175781, 76.95600128173828)","(19.05000114440918, 63.750003814697266, 55.417999267578125)","(50.55000305175781, 103.05000305175781, 91.71800231933594)","(44.10000228881836, 84.9000015258789, 89.2979965209961)","(-8.700000762939453, 58.95000076293945, 27.104000091552734)","(3.1500000953674316, 9.15000057220459, 14.76200008392334)","(-4.5, 24.750001907348633, 26.86199951171875)"
799,2023-02-11 21:15:56.844059,"(32.85000228881836, 58.95000076293945, 82.76399993896484)","(29.400001525878906, 73.6500015258789, 100.43000030517578)","(44.400001525878906, 44.25, 78.6500015258789)","(31.05000114440918, 51.45000076293945, 80.34400177001953)","(13.65000057220459, 81.45000457763672, 72.35800170898438)","(40.05000305175781, 47.85000228881836, 79.61799621582031)","(15.90000057220459, 63.60000228881836, 54.69200134277344)","(43.95000076293945, 100.80000305175781, 91.23400115966797)","(37.5, 85.5, 89.54000091552734)","(-15.600000381469727, 56.70000076293945, 30.97599983215332)","(-1.5, 8.40000057220459, 15.246000289916992)","(-12.450000762939453, 23.100000381469727, 27.34600067138672)"
800,2023-02-11 21:15:56.887566,"(28.350000381469727, 57.45000076293945, 84.69999694824219)","(22.5, 73.05000305175781, 100.91400146484375)","(43.650001525878906, 43.95000076293945, 84.21599578857422)","(26.700000762939453, 49.500003814697266, 79.3759994506836)","(9.600000381469727, 81.0, 72.84200286865234)","(35.70000076293945, 45.900001525878906, 79.86000061035156)","(10.65000057220459, 62.70000076293945, 49.85200119018555)","(38.10000228881836, 101.55000305175781, 94.13800048828125)","(34.95000076293945, 84.75, 90.75)","(-21.900001525878906, 54.45000076293945, 32.9119987487793)","(-10.65000057220459, 7.050000190734863, 16.45599937438965)","(-16.5, 20.700000762939453, 28.79800033569336)"
801,2023-02-11 21:15:56.889124,"(24.900001525878906, 56.55000305175781, 85.18399810791016)","(17.55000114440918, 70.6500015258789, 99.94599914550781)","(39.150001525878906, 41.10000228881836, 84.45800018310547)","(22.950000762939453, 46.80000305175781, 77.68199920654297)","(7.050000190734863, 79.95000457763672, 75.98799896240234)","(32.85000228881836, 44.55000305175781, 79.13400268554688)","(7.200000286102295, 61.20000076293945, 57.8380012512207)","(36.75, 98.70000457763672, 95.3479995727539)","(30.450000762939453, 83.25, 91.47599792480469)","(-25.650001525878906, 55.05000305175781, 32.9119987487793)","(-11.40000057220459, 5.700000286102295, 18.875999450683594)","(-21.150001525878906, 20.100000381469727, 29.03999900817871)"
802,2023-02-11 21:15:56.932312,"(23.700000762939453, 54.150001525878906, 84.21599578857422)","(17.25, 70.35000610351562, 101.63999938964844)","(35.10000228881836, 39.75, 86.63600158691406)","(19.650001525878906, 44.25, 78.6500015258789)","(2.4000000953674316, 77.4000015258789, 77.44000244140625)","(29.400001525878906, 43.5, 79.61799621582031)","(4.800000190734863, 58.05000305175781, 57.59600067138672)","(33.60000228881836, 96.0, 92.68599700927734)","(30.600000381469727, 79.05000305175781, 91.47599792480469)","(-30.600000381469727, 54.900001525878906, 32.18600082397461)","(-16.950000762939453, 5.100000381469727, 16.45599937438965)","(-25.200000762939453, 18.900001525878906, 28.07200050354004)"
803,2023-02-11 21:15:56.977436,"(21.75, 55.650001525878906, 83.9739990234375)","(15.300000190734863, 69.9000015258789, 104.78600311279297)","(35.10000228881836, 41.25, 85.90999603271484)","(21.30000114440918, 44.55000305175781, 76.2300033569336)","(3.6000001430511475, 81.75, 74.052001953125)","(27.600000381469727, 44.400001525878906, 76.2300033569336)","(1.9500000476837158, 58.20000076293945, 54.69200134277344)","(30.450000762939453, 100.35000610351562, 91.71800231933594)","(29.100000381469727, 83.4000015258789, 86.1520004272461)","(-31.950000762939453, 52.05000305175781, 30.733999252319336)","(-19.350000381469727, 5.550000190734863, 17.666000366210938)","(-26.700000762939453, 19.200000762939453, 24.68400001525879)"
804,2023-02-11 21:15:57.022458,"(21.600000381469727, 56.10000228881836, 81.55400085449219)","(12.750000953674316, 71.70000457763672, 97.5260009765625)","(33.60000228881836, 41.400001525878906, 80.8280029296875)","(21.0, 50.70000076293945, 75.26200103759766)","(-1.0500000715255737, 82.20000457763672, 69.69599914550781)","(27.150001525878906, 46.05000305175781, 74.53600311279297)","(0.15000000596046448, 59.85000228881836, 53.481998443603516)","(30.150001525878906, 98.10000610351562, 89.54000091552734)","(24.30000114440918, 84.1500015258789, 83.24800109863281)","(-33.45000076293945, 51.750003814697266, 28.31399917602539)","(-21.150001525878906, 7.650000095367432, 17.90799903869629)","(-28.500001907348633, 19.650001525878906, 21.053998947143555)"
805,2023-02-11 21:15:57.067430,"(21.150001525878906, 57.60000228881836, 76.47200012207031)","(15.300000190734863, 73.95000457763672, 96.31600189208984)","(32.55000305175781, 45.75, 74.052001953125)","(19.650001525878906, 49.80000305175781, 75.74600219726562)","(1.2000000476837158, 81.60000610351562, 67.2760009765625)","(27.750001907348633, 46.80000305175781, 70.4219970703125)","(-1.0500000715255737, 59.10000228881836, 47.43199920654297)","(31.05000114440918, 100.05000305175781, 89.78199768066406)","(27.750001907348633, 85.6500015258789, 84.94200134277344)","(-32.55000305175781, 55.20000076293945, 26.86199951171875)","(-21.0, 7.800000190734863, 8.227999687194824)","(-27.900001525878906, 21.0, 15.972000122070312)"
806,2023-02-11 21:15:57.112504,"(21.30000114440918, 60.750003814697266, 72.35800170898438)","(15.90000057220459, 74.25, 89.2979965209961)","(36.0, 42.45000076293945, 73.32599639892578)","(21.150001525878906, 51.45000076293945, 67.2760009765625)","(1.5, 82.20000457763672, 63.1619987487793)","(28.950000762939453, 49.05000305175781, 66.06600189208984)","(3.1500000953674316, 63.900001525878906, 42.83399963378906)","(32.400001525878906, 102.00000762939453, 82.76399993896484)","(27.450000762939453, 86.10000610351562, 82.27999877929688)","(-29.55000114440918, 60.150001525878906, 17.666000366210938)","(-19.05000114440918, 8.550000190734863, 5.808000087738037)","(-25.650001525878906, 24.0, 9.437999725341797)"
807,2023-02-11 21:15:57.202427,"(23.25, 60.900001525878906, 70.18000030517578)","(19.05000114440918, 76.95000457763672, 85.66799926757812)","(37.650001525878906, 45.45000076293945, 67.03399658203125)","(24.150001525878906, 50.85000228881836, 64.85600280761719)","(4.050000190734863, 84.45000457763672, 58.56399917602539)","(31.500001907348633, 50.10000228881836, 61.95199966430664)","(5.550000190734863, 65.10000610351562, 38.720001220703125)","(35.25, 101.4000015258789, 74.53600311279297)","(32.25, 88.05000305175781, 71.8740005493164)","(-28.200000762939453, 61.95000076293945, 11.37399959564209)","(-15.300000190734863, 12.300000190734863, -2.9040000438690186)","(-22.200000762939453, 24.600000381469727, 4.355999946594238)"
808,2023-02-11 21:15:57.203752,"(25.950000762939453, 60.30000305175781, 61.95199966430664)","(19.650001525878906, 77.25, 82.76399993896484)","(40.80000305175781, 48.900001525878906, 67.76000213623047)","(25.05000114440918, 50.55000305175781, 61.46799850463867)","(6.150000095367432, 85.5, 52.75600051879883)","(33.60000228881836, 50.10000228881836, 55.17599868774414)","(9.0, 64.95000457763672, 28.79800033569336)","(37.35000228881836, 104.25000762939453, 72.5999984741211)","(32.55000305175781, 88.6500015258789, 68.48600006103516)","(-22.5, 63.150001525878906, 4.5980000495910645)","(-10.65000057220459, 11.100000381469727, -8.711999893188477)","(-19.650001525878906, 25.05000114440918, -2.9040000438690186)"
809,2023-02-11 21:15:57.247279,"(30.150001525878906, 61.650001525878906, 56.14400100708008)","(23.700000762939453, 77.10000610351562, 75.98799896240234)","(44.85000228881836, 45.75, 58.321998596191406)","(27.150001525878906, 51.30000305175781, 52.029998779296875)","(7.950000286102295, 85.20000457763672, 50.33599853515625)","(37.95000076293945, 49.05000305175781, 49.125999450683594)","(11.40000057220459, 62.70000076293945, 28.79800033569336)","(42.150001525878906, 102.00000762939453, 65.8239974975586)","(37.80000305175781, 87.60000610351562, 63.88800048828125)","(-17.700000762939453, 62.10000228881836, -3.388000011444092)","(-6.900000095367432, 13.800000190734863, -15.003999710083008)","(-13.050000190734863, 23.700000762939453, -9.92199993133545)"
810,2023-02-11 21:15:57.292585,"(34.35000228881836, 58.650001525878906, 52.513999938964844)","(28.350000381469727, 71.4000015258789, 69.93799591064453)","(46.80000305175781, 44.400001525878906, 54.45000076293945)","(33.150001525878906, 51.30000305175781, 47.91600036621094)","(11.550000190734863, 83.55000305175781, 44.77000045776367)","(41.25, 47.55000305175781, 43.801998138427734)","(16.80000114440918, 62.70000076293945, 21.538000106811523)","(43.95000076293945, 100.80000305175781, 62.43600082397461)","(40.5, 85.95000457763672, 61.22599792480469)","(-13.800000190734863, 57.900001525878906, -9.680000305175781)","(-0.9000000357627869, 9.600000381469727, -23.95800018310547)","(-9.0, 21.600000381469727, -18.392000198364258)"
811,2023-02-11 21:15:57.336245,"(38.85000228881836, 56.400001525878906, 46.22200012207031)","(30.150001525878906, 69.30000305175781, 62.678001403808594)","(52.500003814697266, 41.55000305175781, 49.36800003051758)","(37.5, 46.95000076293945, 45.012001037597656)","(19.200000762939453, 80.55000305175781, 40.41400146484375)","(45.45000076293945, 43.650001525878906, 38.961997985839844)","(22.05000114440918, 59.70000076293945, 15.972000122070312)","(48.30000305175781, 96.30000305175781, 54.933998107910156)","(47.10000228881836, 84.0, 54.69200134277344)","(-8.700000762939453, 50.85000228881836, -19.118000030517578)","(3.1500000953674316, 5.400000095367432, -29.52400016784668)","(-2.8500001430511475, 15.600000381469727, -23.23200035095215)"
812,2023-02-11 21:15:57.337733,"(42.900001525878906, 51.900001525878906, 43.801998138427734)","(37.80000305175781, 66.30000305175781, 62.678001403808594)","(56.85000228881836, 36.75, 45.25400161743164)","(39.30000305175781, 43.95000076293945, 40.172000885009766)","(25.500001907348633, 74.25, 36.05799865722656)","(49.95000076293945, 39.900001525878906, 38.47800064086914)","(30.000001907348633, 54.150001525878906, 11.616000175476074)","(55.20000076293945, 91.5, 56.38600158691406)","(49.20000076293945, 76.95000457763672, 52.99800109863281)","(-1.5, 49.500003814697266, -19.118000030517578)","(9.75, 0.6000000238418579, -40.89799880981445)","(2.5500001907348633, 10.65000057220459, -28.07200050354004)"
813,2023-02-11 21:15:57.382462,"(46.05000305175781, 48.30000305175781, 44.04399871826172)","(39.45000076293945, 62.10000228881836, 56.869998931884766)","(61.80000305175781, 33.0, 43.801998138427734)","(43.05000305175781, 40.35000228881836, 40.172000885009766)","(27.900001525878906, 69.75, 37.5099983215332)","(53.70000076293945, 35.55000305175781, 35.57400131225586)","(31.200000762939453, 46.5, 11.616000175476074)","(57.900001525878906, 89.85000610351562, 51.78799819946289)","(53.400001525878906, 72.9000015258789, 47.91600036621094)","(4.350000381469727, 41.55000305175781, -19.601999282836914)","(16.80000114440918, -4.050000190734863, -35.81599807739258)","(8.25, 5.25, -28.07200050354004)"
814,2023-02-11 21:15:57.427578,"(51.000003814697266, 44.85000228881836, 44.52799987792969)","(44.70000076293945, 58.80000305175781, 58.07999801635742)","(65.85000610351562, 27.600000381469727, 42.349998474121094)","(50.400001525878906, 36.0, 40.89799880981445)","(31.05000114440918, 66.45000457763672, 31.944000244140625)","(58.650001525878906, 32.25, 38.236000061035156)","(34.80000305175781, 44.85000228881836, 10.163999557495117)","(62.10000228881836, 83.25, 52.513999938964844)","(60.150001525878906, 69.60000610351562, 46.70600128173828)","(9.15000057220459, 34.5, -22.02199935913086)","(23.25, -9.75, -37.75199890136719)","(14.850000381469727, 0.45000001788139343, -25.893999099731445)"
815,2023-02-11 21:15:57.472543,"(54.60000228881836, 41.10000228881836, 45.737998962402344)","(50.10000228881836, 54.750003814697266, 63.88800048828125)","(70.20000457763672, 24.150001525878906, 46.947998046875)","(53.70000076293945, 34.05000305175781, 39.44599914550781)","(36.900001525878906, 64.35000610351562, 37.5099983215332)","(63.30000305175781, 30.000001907348633, 42.10799789428711)","(42.30000305175781, 41.400001525878906, 9.437999725341797)","(67.6500015258789, 82.6500015258789, 54.69200134277344)","(63.900001525878906, 67.6500015258789, 49.61000061035156)","(14.100000381469727, 34.20000076293945, -19.601999282836914)","(27.900001525878906, -14.700000762939453, -33.395999908447266)","(21.150001525878906, -1.6500000953674316, -23.4739990234375)"
816,2023-02-11 21:15:57.517691,"(59.400001525878906, 39.900001525878906, 50.577999114990234)","(54.150001525878906, 52.650001525878906, 65.58200073242188)","(74.4000015258789, 25.05000114440918, 46.4640007019043)","(57.750003814697266, 30.30000114440918, 45.97999954223633)","(40.35000228881836, 61.650001525878906, 37.5099983215332)","(67.5, 28.05000114440918, 46.4640007019043)","(45.75, 38.55000305175781, 11.131999969482422)","(72.60000610351562, 80.85000610351562, 56.14400100708008)","(67.35000610351562, 65.10000610351562, 53.965999603271484)","(21.150001525878906, 31.350000381469727, -15.729999542236328)","(33.75, -15.15000057220459, -29.281999588012695)","(27.150001525878906, -2.5500001907348633, -15.48799991607666)"
817,2023-02-11 21:15:57.562604,"(63.150001525878906, 39.0, 56.62799835205078)","(57.45000076293945, 50.400001525878906, 73.32599639892578)","(76.6500015258789, 21.450000762939453, 54.69200134277344)","(60.60000228881836, 30.450000762939453, 46.70600128173828)","(43.80000305175781, 60.750003814697266, 45.25400161743164)","(70.20000457763672, 27.450000762939453, 51.30400085449219)","(50.250003814697266, 39.0, 20.086000442504883)","(75.60000610351562, 82.5, 61.709999084472656)","(71.85000610351562, 64.95000457763672, 59.77399826049805)","(27.900001525878906, 28.950000762939453, -6.533999919891357)","(41.25, -17.55000114440918, -22.02199935913086)","(31.500001907348633, -4.5, -9.92199993133545)"
818,2023-02-11 21:15:57.607642,"(66.60000610351562, 38.400001525878906, 62.43600082397461)","(58.80000305175781, 51.30000305175781, 76.71399688720703)","(79.05000305175781, 21.600000381469727, 61.22599792480469)","(65.85000610351562, 30.750001907348633, 56.14400100708008)","(46.5, 60.30000305175781, 52.75600051879883)","(73.20000457763672, 26.55000114440918, 58.07999801635742)","(53.10000228881836, 38.10000228881836, 29.766000747680664)","(76.35000610351562, 81.60000610351562, 67.03399658203125)","(72.9000015258789, 66.0, 64.37200164794922)","(31.05000114440918, 29.100000381469727, 5.323999881744385)","(42.45000076293945, -20.850000381469727, -11.616000175476074)","(34.5, -5.700000286102295, -0.24199999868869781)"
819,2023-02-11 21:15:57.652624,"(65.25, 38.85000228881836, 67.76000213623047)","(60.30000305175781, 51.30000305175781, 85.90999603271484)","(80.10000610351562, 22.05000114440918, 66.30799865722656)","(64.35000610351562, 29.850000381469727, 61.46799850463867)","(46.650001525878906, 62.55000305175781, 60.257999420166016)","(73.20000457763672, 26.850000381469727, 63.645999908447266)","(56.400001525878906, 42.0, 34.12200164794922)","(80.55000305175781, 80.10000610351562, 74.77799987792969)","(74.85000610351562, 66.75, 68.72799682617188)","(30.30000114440918, 33.150001525878906, 9.196000099182129)","(43.20000076293945, -17.100000381469727, -6.050000190734863)","(35.70000076293945, -4.950000286102295, 7.501999855041504)"
820,2023-02-11 21:15:57.697254,"(64.35000610351562, 40.5, 71.63199615478516)","(58.05000305175781, 54.000003814697266, 89.78199768066406)","(79.05000305175781, 25.05000114440918, 70.18000030517578)","(65.70000457763672, 31.650001525878906, 68.00199890136719)","(48.750003814697266, 61.80000305175781, 61.95199966430664)","(72.9000015258789, 29.850000381469727, 68.97000122070312)","(53.85000228881836, 42.150001525878906, 42.349998474121094)","(76.95000457763672, 81.75, 81.55400085449219)","(74.55000305175781, 68.4000015258789, 74.53600311279297)","(28.650001525878906, 33.60000228881836, 15.729999542236328)","(39.150001525878906, -14.40000057220459, 2.4200000762939453)","(35.25, -0.75, 13.309999465942383)"
821,2023-02-11 21:15:57.699408,"(62.70000076293945, 43.80000305175781, 75.98799896240234)","(58.650001525878906, 56.70000076293945, 94.13800048828125)","(78.45000457763672, 28.05000114440918, 73.80999755859375)","(63.60000228881836, 34.05000305175781, 73.08399963378906)","(45.0, 65.4000015258789, 66.55000305175781)","(71.55000305175781, 33.150001525878906, 73.08399963378906)","(54.150001525878906, 43.5, 47.189998626708984)","(77.25, 84.45000457763672, 86.87799835205078)","(71.4000015258789, 71.55000305175781, 81.55400085449219)","(27.450000762939453, 37.35000228881836, 20.812000274658203)","(39.0, -11.850000381469727, 7.986000061035156)","(31.950000762939453, 2.5500001907348633, 17.666000366210938)"
822,2023-02-11 21:15:57.742814,"(58.500003814697266, 46.5, 79.3759994506836)","(55.05000305175781, 58.05000305175781, 98.25199890136719)","(76.20000457763672, 30.000001907348633, 82.03800201416016)","(61.20000076293945, 36.150001525878906, 78.16600036621094)","(40.35000228881836, 68.4000015258789, 71.63199615478516)","(67.6500015258789, 36.0, 75.50399780273438)","(48.150001525878906, 49.35000228881836, 48.641998291015625)","(72.60000610351562, 87.0, 86.63600158691406)","(69.45000457763672, 75.1500015258789, 84.69999694824219)","(24.450000762939453, 42.60000228881836, 25.40999984741211)","(37.5, -4.350000381469727, 14.519999504089355)","(27.900001525878906, 8.100000381469727, 24.200000762939453)"
823,2023-02-11 21:15:57.787741,"(54.60000228881836, 49.20000076293945, 81.55400085449219)","(48.60000228881836, 64.6500015258789, 99.22000122070312)","(70.5, 34.35000228881836, 81.31199645996094)","(54.60000228881836, 42.0, 77.92399597167969)","(36.60000228881836, 73.80000305175781, 73.80999755859375)","(63.750003814697266, 40.20000076293945, 78.16600036621094)","(43.20000076293945, 54.150001525878906, 54.20800018310547)","(66.60000610351562, 93.1500015258789, 90.50800323486328)","(64.05000305175781, 76.95000457763672, 89.78199768066406)","(15.600000381469727, 46.20000076293945, 30.97599983215332)","(28.350000381469727, -0.75, 15.246000289916992)","(21.75, 12.600000381469727, 27.34600067138672)"
824,2023-02-11 21:15:57.877583,"(50.85000228881836, 52.20000076293945, 83.9739990234375)","(44.10000228881836, 67.80000305175781, 102.8499984741211)","(65.25, 38.70000076293945, 82.76399993896484)","(50.55000305175781, 44.25, 80.10199737548828)","(32.25, 75.0, 73.80999755859375)","(58.20000076293945, 41.70000076293945, 79.86000061035156)","(37.20000076293945, 54.750003814697266, 53.7239990234375)","(62.400001525878906, 95.55000305175781, 94.37999725341797)","(61.20000076293945, 81.60000610351562, 89.78199768066406)","(7.800000190734863, 51.750003814697266, 28.79800033569336)","(22.650001525878906, 2.5500001907348633, 16.45599937438965)","(14.100000381469727, 16.350000381469727, 27.34600067138672)"
825,2023-02-11 21:15:57.879088,"(45.45000076293945, 54.900001525878906, 85.90999603271484)","(40.650001525878906, 69.9000015258789, 101.63999938964844)","(62.400001525878906, 40.5, 85.66799926757812)","(44.85000228881836, 47.55000305175781, 78.89199829101562)","(26.400001525878906, 78.30000305175781, 74.77799987792969)","(52.80000305175781, 45.0, 80.34400177001953)","(32.10000228881836, 58.500003814697266, 53.481998443603516)","(57.000003814697266, 96.75000762939453, 91.47599792480469)","(54.60000228881836, 84.9000015258789, 88.5719985961914)","(4.200000286102295, 54.150001525878906, 35.09000015258789)","(15.450000762939453, 6.750000476837158, 21.29599952697754)","(7.200000286102295, 19.350000381469727, 30.25)"
826,2023-02-11 21:15:57.922858,"(39.45000076293945, 57.150001525878906, 83.00599670410156)","(36.150001525878906, 73.80000305175781, 102.1240005493164)","(54.750003814697266, 40.95000076293945, 88.5719985961914)","(39.60000228881836, 47.25, 80.58599853515625)","(21.75, 79.5, 74.53600311279297)","(48.60000228881836, 45.60000228881836, 80.34400177001953)","(24.450000762939453, 60.750003814697266, 55.417999267578125)","(53.250003814697266, 99.1500015258789, 93.16999816894531)","(49.20000076293945, 82.6500015258789, 91.71800231933594)","(-4.5, 55.20000076293945, 31.944000244140625)","(9.600000381469727, 7.350000381469727, 21.053998947143555)","(-0.30000001192092896, 20.55000114440918, 28.79800033569336)"
827,2023-02-11 21:15:58.012591,"(36.900001525878906, 58.20000076293945, 86.63600158691406)","(30.30000114440918, 72.1500015258789, 102.60800170898438)","(53.10000228881836, 42.900001525878906, 86.87799835205078)","(35.400001525878906, 49.35000228881836, 80.34400177001953)","(19.200000762939453, 83.4000015258789, 74.77799987792969)","(43.95000076293945, 46.05000305175781, 79.3759994506836)","(20.700000762939453, 61.95000076293945, 57.354000091552734)","(49.500003814697266, 101.25000762939453, 96.80000305175781)","(45.30000305175781, 85.20000457763672, 91.23400115966797)","(-6.600000381469727, 55.80000305175781, 29.52400016784668)","(4.950000286102295, 9.15000057220459, 15.972000122070312)","(-3.750000238418579, 22.5, 29.281999588012695)"
828,2023-02-11 21:15:58.057513,"(34.35000228881836, 56.55000305175781, 84.94200134277344)","(25.80000114440918, 72.1500015258789, 100.91400146484375)","(48.150001525878906, 43.05000305175781, 86.87799835205078)","(32.10000228881836, 49.05000305175781, 78.16600036621094)","(13.200000762939453, 82.80000305175781, 75.74600219726562)","(40.20000076293945, 46.35000228881836, 80.10199737548828)","(18.30000114440918, 60.900001525878906, 57.11199951171875)","(44.70000076293945, 98.10000610351562, 92.20199584960938)","(40.80000305175781, 86.10000610351562, 90.75)","(-13.950000762939453, 57.60000228881836, 31.70199966430664)","(-0.15000000596046448, 9.600000381469727, 20.086000442504883)","(-9.75, 20.850000381469727, 28.31399917602539)"
829,2023-02-11 21:15:58.058782,"(31.350000381469727, 58.500003814697266, 83.9739990234375)","(25.650001525878906, 73.20000457763672, 104.78600311279297)","(43.80000305175781, 41.70000076293945, 86.1520004272461)","(29.700000762939453, 49.80000305175781, 79.3759994506836)","(9.15000057220459, 82.5, 74.77799987792969)","(38.10000228881836, 46.5, 78.16600036621094)","(11.25, 63.150001525878906, 54.20800018310547)","(43.650001525878906, 99.9000015258789, 93.41200256347656)","(36.900001525878906, 82.6500015258789, 89.2979965209961)","(-16.650001525878906, 59.10000228881836, 31.70199966430664)","(-4.650000095367432, 7.350000381469727, 18.392000198364258)","(-13.200000762939453, 21.600000381469727, 26.13599967956543)"
830,2023-02-11 21:15:58.060323,"(28.80000114440918, 59.10000228881836, 83.73200225830078)","(23.25, 71.85000610351562, 104.54399871826172)","(42.30000305175781, 42.60000228881836, 83.00599670410156)","(27.900001525878906, 51.60000228881836, 76.71399688720703)","(11.40000057220459, 83.4000015258789, 73.80999755859375)","(36.0, 47.10000228881836, 76.2300033569336)","(13.500000953674316, 61.95000076293945, 54.20800018310547)","(38.85000228881836, 101.10000610351562, 91.47599792480469)","(33.900001525878906, 86.25, 91.23400115966797)","(-20.700000762939453, 57.000003814697266, 29.52400016784668)","(-9.0, 7.650000095367432, 15.246000289916992)","(-15.450000762939453, 21.30000114440918, 25.167999267578125)"
831,2023-02-11 21:15:58.104053,"(27.450000762939453, 58.500003814697266, 81.06999969482422)","(22.350000381469727, 71.85000610351562, 98.73600006103516)","(42.900001525878906, 42.60000228881836, 82.03800201416016)","(25.200000762939453, 49.95000076293945, 76.47200012207031)","(6.900000095367432, 82.35000610351562, 72.11599731445312)","(34.80000305175781, 47.55000305175781, 75.26200103759766)","(9.450000762939453, 66.0, 52.27199935913086)","(40.80000305175781, 98.70000457763672, 91.23400115966797)","(36.75, 86.55000305175781, 88.08799743652344)","(-20.25, 58.95000076293945, 29.52400016784668)","(-10.950000762939453, 9.600000381469727, 13.309999465942383)","(-18.450000762939453, 21.75, 22.263999938964844)"
832,2023-02-11 21:15:58.147350,"(26.100000381469727, 59.10000228881836, 78.89199829101562)","(20.700000762939453, 74.70000457763672, 98.97799682617188)","(41.10000228881836, 43.05000305175781, 82.27999877929688)","(23.100000381469727, 51.150001525878906, 76.47200012207031)","(5.400000095367432, 82.5, 69.21199798583984)","(33.30000305175781, 48.30000305175781, 74.29399871826172)","(9.600000381469727, 62.85000228881836, 50.33599853515625)","(36.900001525878906, 102.45000457763672, 90.75)","(34.35000228881836, 85.20000457763672, 88.08799743652344)","(-24.750001907348633, 58.20000076293945, 26.378000259399414)","(-12.450000762939453, 12.300000190734863, 10.890000343322754)","(-19.650001525878906, 23.100000381469727, 20.327999114990234)"
833,2023-02-11 21:15:58.192836,"(25.500001907348633, 58.500003814697266, 78.40799713134766)","(18.900001525878906, 75.9000015258789, 99.7040023803711)","(40.35000228881836, 45.45000076293945, 76.71399688720703)","(25.05000114440918, 53.250003814697266, 71.14800262451172)","(5.100000381469727, 81.9000015258789, 68.00199890136719)","(32.55000305175781, 48.150001525878906, 70.90599822998047)","(9.300000190734863, 66.9000015258789, 52.029998779296875)","(35.400001525878906, 102.1500015258789, 86.63600158691406)","(30.450000762939453, 83.4000015258789, 87.36199951171875)","(-26.700000762939453, 57.750003814697266, 22.74799919128418)","(-13.500000953674316, 12.0, 9.92199993133545)","(-20.850000381469727, 23.25, 17.90799903869629)"
834,2023-02-11 21:15:58.237563,"(26.700000762939453, 60.60000228881836, 73.32599639892578)","(20.700000762939453, 75.45000457763672, 93.16999816894531)","(41.55000305175781, 45.60000228881836, 75.74600219726562)","(26.250001907348633, 52.35000228881836, 68.97000122070312)","(5.400000095367432, 83.85000610351562, 65.0979995727539)","(33.45000076293945, 50.55000305175781, 68.48600006103516)","(8.700000762939453, 63.750003814697266, 48.400001525878906)","(39.45000076293945, 101.70000457763672, 83.73200225830078)","(37.05000305175781, 86.4000015258789, 81.06999969482422)","(-21.75, 60.45000076293945, 18.875999450683594)","(-9.600000381469727, 11.100000381469727, 6.776000022888184)","(-19.950000762939453, 24.0, 12.100000381469727)"
835,2023-02-11 21:15:58.282653,"(29.250001907348633, 61.650001525878906, 69.93799591064453)","(22.80000114440918, 76.95000457763672, 89.2979965209961)","(43.20000076293945, 44.85000228881836, 71.14800262451172)","(27.900001525878906, 53.55000305175781, 67.76000213623047)","(9.90000057220459, 85.80000305175781, 59.77399826049805)","(37.20000076293945, 51.45000076293945, 61.95199966430664)","(11.40000057220459, 66.1500015258789, 41.624000549316406)","(39.45000076293945, 103.35000610351562, 81.31199645996094)","(36.900001525878906, 89.10000610351562, 72.84200286865234)","(-20.400001525878906, 63.000003814697266, 13.552000045776367)","(-6.450000286102295, 12.450000762939453, -1.9359999895095825)","(-15.300000190734863, 26.55000114440918, 6.291999816894531)"
836,2023-02-11 21:15:58.327813,"(32.55000305175781, 62.85000228881836, 65.8239974975586)","(24.450000762939453, 77.85000610351562, 83.73200225830078)","(47.10000228881836, 46.95000076293945, 66.55000305175781)","(30.30000114440918, 54.750003814697266, 59.77399826049805)","(11.550000190734863, 85.80000305175781, 56.869998931884766)","(39.30000305175781, 51.45000076293945, 57.59600067138672)","(14.700000762939453, 67.5, 36.05799865722656)","(46.35000228881836, 103.80000305175781, 74.77799987792969)","(39.75, 89.85000610351562, 73.32599639892578)","(-18.900001525878906, 62.10000228881836, 8.711999893188477)","(-4.5, 15.600000381469727, -4.840000152587891)","(-12.15000057220459, 26.400001525878906, 0.0)"
